region,riverBasin,Variable,2020,2060
Africa_Northern,SinaiP,OtherNotArable,2.325474,2.325474
Middle East,SinaiP,Cropland,0.006032871,0.006912887
Middle East,SinaiP,Grassland,0,0
Middle East,SinaiP,OtherArable,0.00971673,0.00761512
Middle East,SinaiP,OtherNotArable,0.39464604,0.39464604
Middle East,SinaiP,Managed_Pasture,0.00432387,0.00554546
Middle East,SinaiP,Unmanaged_Pasture,0.348712,0.348712
Middle East,SinaiP,Shrubland,0.32316,0.32316
Southeast Asia,SittaungR,Cropland,1.729937844,2.049285552
Southeast Asia,SittaungR,Managed_Forest,0.270959769,0.35813991
Southeast Asia,SittaungR,Unmanaged_Forest,2.8199354,2.4978201
Southeast Asia,SittaungR,Grassland,0.8223673,0.7488112
Southeast Asia,SittaungR,OtherArable,0.04475131,0.03795516
Southeast Asia,SittaungR,OtherNotArable,0.048638,0.048638
Southeast Asia,SittaungR,Managed_Pasture,0.0089258,0.01084947
Southeast Asia,SittaungR,Unmanaged_Pasture,0.03471593,0.02903973
Southeast Asia,SittaungR,Shrubland,0.003339928,0.003032856
Southeast Asia,SolomonIsl,Cropland,0.041847813,0.047800056
Southeast Asia,SolomonIsl,Managed_Forest,0.041246,0.0598075
Southeast Asia,SolomonIsl,Unmanaged_Forest,0.4294207,0.4182877
Southeast Asia,SolomonIsl,Grassland,0.9429544,0.9295474
Southeast Asia,SolomonIsl,OtherArable,0.00114069,0.00106061
Southeast Asia,SolomonIsl,OtherNotArable,8.84E-04,8.84E-04
Southeast Asia,SolomonIsl,Managed_Pasture,5.60E-04,7.79E-04
Southeast Asia,SolomonIsl,Unmanaged_Pasture,0.00217547,0.00206345
EU-15,SpainCstSE,Cropland,2.437301859,2.806909914
EU-15,SpainCstSE,Managed_Forest,0.269809,0.34546
EU-15,SpainCstSE,Unmanaged_Forest,0.2642021,0.2296821
EU-15,SpainCstSE,Grassland,1.711554,1.630294
EU-15,SpainCstSE,OtherArable,0.737794,0.666787
EU-15,SpainCstSE,OtherNotArable,0.214011,0.214011
EU-15,SpainCstSE,Managed_Pasture,0,0
EU-15,SpainCstSE,Unmanaged_Pasture,1.403275,1.288305
EU-15,SpainCstSE,Shrubland,3.022715,2.879215
South Asia,SriLanka,Cropland,1.82515762,2.608057215
South Asia,SriLanka,Managed_Forest,1.50279,1.55606
South Asia,SriLanka,Unmanaged_Forest,1.813403,1.344613
South Asia,SriLanka,Grassland,0.2691298,0.2117208
South Asia,SriLanka,OtherArable,0.581403,0.361509
South Asia,SriLanka,OtherNotArable,0.038698,0.038698
South Asia,SriLanka,Managed_Pasture,0.0229115,0.0669303
South Asia,SriLanka,Unmanaged_Pasture,0.3737038,0.2396118
Canada,StLwrncR,Cropland,0.223563316,0.733822327
Canada,StLwrncR,Managed_Forest,1.3239,1.77097
Canada,StLwrncR,Unmanaged_Forest,19.06104,18.22143
Canada,StLwrncR,Grassland,2.261097,2.190518
Canada,StLwrncR,OtherArable,0.279049,0.247586
Canada,StLwrncR,OtherNotArable,0.0627,0.0627
Canada,StLwrncR,Managed_Pasture,0.0188219,0.0297466
Canada,StLwrncR,Unmanaged_Pasture,0.1615723,0.1503064
Canada,StLwrncR,Shrubland,0.49096,0.475635
Indonesia,Sulawesi,Cropland,2.80192315,3.485517366
Indonesia,Sulawesi,Managed_Forest,0.813374,1.1178
Indonesia,Sulawesi,Unmanaged_Forest,10.52122,9.80635
Indonesia,Sulawesi,Grassland,1.984826,1.879846
Indonesia,Sulawesi,OtherArable,1.34805,1.20064
Indonesia,Sulawesi,OtherNotArable,0.0711611,0.0711611
Indonesia,Sulawesi,Managed_Pasture,0.0246237,0.0570823
Indonesia,Sulawesi,Unmanaged_Pasture,0.5070471,0.4538261
Indonesia,Sumatra,Cropland,16.69667323,19.73895302
Indonesia,Sumatra,Managed_Forest,1.432287,1.667379
Indonesia,Sumatra,Unmanaged_Forest,19.090073,17.031453
Indonesia,Sumatra,Grassland,3.8119971,3.4420471
Indonesia,Sumatra,OtherArable,2.196952,1.7761912
Indonesia,Sumatra,OtherNotArable,0.221062,0.221062
Indonesia,Sumatra,Managed_Pasture,0.14507959,0.23149123
Indonesia,Sumatra,Unmanaged_Pasture,3.2067451,2.6922544
EU-15,Sweden,Cropland,3.301104242,8.105935003
EU-15,Sweden,Managed_Forest,14.8948,15.9932
EU-15,Sweden,Unmanaged_Forest,14.5488,10.4693
EU-15,Sweden,Grassland,6.15844,4.94331
EU-15,Sweden,OtherArable,1.23005,0.934119
EU-15,Sweden,OtherNotArable,2.0199223,2.0199223
EU-15,Sweden,Managed_Pasture,0,0
EU-15,Sweden,Unmanaged_Pasture,0.385833,0.270986
EU-15,Sweden,Shrubland,1.00224,0.804489
European Free Trade Association,Sweden,Cropland,0.033663039,0.081994227
European Free Trade Association,Sweden,Managed_Forest,0.169898,0.227382
European Free Trade Association,Sweden,Unmanaged_Forest,0.7895449,0.7123329
European Free Trade Association,Sweden,Grassland,0.3958138,0.3703948
European Free Trade Association,Sweden,OtherArable,0.0172609,0.0154065
European Free Trade Association,Sweden,OtherNotArable,0.30486111,0.30486111
European Free Trade Association,Sweden,Managed_Pasture,5.05E-04,6.86E-04
European Free Trade Association,Sweden,Unmanaged_Pasture,0.006608163,0.005868943
European Free Trade Association,Sweden,Shrubland,0.012003365,0.011232565
Central Asia,SyrDaryaR,Cropland,4.324999881,5.333338989
Central Asia,SyrDaryaR,Managed_Forest,0.0117851,0.0157576
Central Asia,SyrDaryaR,Unmanaged_Forest,0.0393058,0.03820729
Central Asia,SyrDaryaR,Grassland,13.26651,13.20083
Central Asia,SyrDaryaR,OtherArable,2.14906,1.99373
Central Asia,SyrDaryaR,OtherNotArable,3.738841,3.738841
Central Asia,SyrDaryaR,Managed_Pasture,1.56462,2.39324
Central Asia,SyrDaryaR,Unmanaged_Pasture,76.4432,74.867
Central Asia,SyrDaryaR,Shrubland,8.60819,8.56557
China,SyrDaryaR,OtherNotArable,0.013557,0.013557
China,SyrDaryaR,Managed_Pasture,2.94E-04,3.88E-04
China,SyrDaryaR,Unmanaged_Pasture,0.00571601,0.00562248
Russia,SyrDaryaR,Cropland,0.051625504,0.063384735
Russia,SyrDaryaR,Managed_Forest,0,0
Russia,SyrDaryaR,Unmanaged_Forest,0,0
Russia,SyrDaryaR,Grassland,0.03936199,0.03898419
Russia,SyrDaryaR,OtherArable,0.0418414,0.0368702
Russia,SyrDaryaR,OtherNotArable,5.20E-05,5.20E-05
Russia,SyrDaryaR,Managed_Pasture,0.00559104,0.00629632
Russia,SyrDaryaR,Unmanaged_Pasture,0.3400343,0.3329955
Russia,SyrDaryaR,Shrubland,0.00798643,0.00790978
EU-15,TagusR,Cropland,1.807249333,2.118308967
EU-15,TagusR,Managed_Forest,0.211285,0.270594
EU-15,TagusR,Unmanaged_Forest,0.20669868,0.17875368
EU-15,TagusR,Grassland,1.7373455,1.6565155
EU-15,TagusR,OtherArable,0.174538,0.155844
EU-15,TagusR,OtherNotArable,0.150701,0.150701
EU-15,TagusR,Managed_Pasture,0,0
EU-15,TagusR,Unmanaged_Pasture,1.768789,1.615139
EU-15,TagusR,Shrubland,1.9179791,1.8287391
Japan,Taiwan,Cropland,0.005680968,0.006015298
Japan,Taiwan,Managed_Forest,0.00313139,0.00428251
Japan,Taiwan,Unmanaged_Forest,0.02393042,0.02260992
Japan,Taiwan,OtherArable,0.00174608,0.0017148
Japan,Taiwan,Managed_Pasture,0,0
Japan,Taiwan,Unmanaged_Pasture,0,0
Japan,Taiwan,Shrubland,0.00425085,0.00411728
Taiwan,Taiwan,Cropland,0.484372706,0.455164658
Taiwan,Taiwan,Managed_Forest,0,0
Taiwan,Taiwan,Unmanaged_Forest,1.857724,1.868984
Taiwan,Taiwan,Grassland,0.1848436,0.1859636
Taiwan,Taiwan,OtherArable,0,0
Taiwan,Taiwan,OtherNotArable,0.217348,0.217348
Taiwan,Taiwan,Managed_Pasture,0.0285863,0.0382714
Taiwan,Taiwan,Unmanaged_Pasture,0.745141,0.752245
Taiwan,Taiwan,Shrubland,0.00704454,0.00708723
India,TaptiR,Cropland,4.382755987,5.566081568
India,TaptiR,Managed_Forest,1.14123,0.696435
India,TaptiR,Unmanaged_Forest,0.022343,0.00913774
India,TaptiR,Grassland,0.520231,0.273801
India,TaptiR,OtherArable,0.589546,0.232672
India,TaptiR,OtherNotArable,0.04436,0.04436
India,TaptiR,Managed_Pasture,0.00861506,0.0117214
India,TaptiR,Unmanaged_Pasture,0.132655,0.0445372
India,TaptiR,Shrubland,0.0781519,0.0411319
Central Asia,Tarim,Cropland,0.006412946,0.013184617
Central Asia,Tarim,Grassland,0.01707779,0.01736924
Central Asia,Tarim,OtherArable,0.00195079,0.00175214
Central Asia,Tarim,OtherNotArable,1.828482,1.828482
Central Asia,Tarim,Managed_Pasture,0.0177831,0.0264117
Central Asia,Tarim,Unmanaged_Pasture,0.874339,0.858467
Central Asia,Tarim,Shrubland,0.02221491,0.02259404
China,Tarim,Cropland,1.88678913,1.6327129
China,Tarim,Managed_Forest,0,0
China,Tarim,Unmanaged_Forest,0,0
China,Tarim,Grassland,1.8651451,1.8574569
China,Tarim,OtherArable,0.247909,0.229462
China,Tarim,OtherNotArable,54.010788,54.010788
China,Tarim,Managed_Pasture,4.17452,4.92998
China,Tarim,Unmanaged_Pasture,87.49256,87.03654
China,Tarim,Shrubland,4.666558,4.647322
Pakistan,Tarim,Grassland,0,0
Pakistan,Tarim,OtherArable,2.17E-05,5.08E-06
Pakistan,Tarim,OtherNotArable,0.171314,0.171314
Pakistan,Tarim,Managed_Pasture,0.0118816,0.0121401
Pakistan,Tarim,Unmanaged_Pasture,2.73E-04,3.08E-05
Australia_NZ,Tasmania,Cropland,0.164262414,0.24839348
Australia_NZ,Tasmania,Managed_Forest,0.401166,0.553812
Australia_NZ,Tasmania,Unmanaged_Forest,1.29115,1.217272
Australia_NZ,Tasmania,Grassland,3.449226,3.348346
Australia_NZ,Tasmania,OtherArable,0.230902,0.207322
Australia_NZ,Tasmania,OtherNotArable,0.0269145,0.0269145
Australia_NZ,Tasmania,Managed_Pasture,0.0148495,0.0239164
Australia_NZ,Tasmania,Unmanaged_Pasture,0.805433,0.762367
Australia_NZ,Tasmania,Shrubland,0.151835,0.147395
Mexico,Tehuantpc,Cropland,1.36862584,1.796824274
Mexico,Tehuantpc,Managed_Forest,0.667844,0.8908
Mexico,Tehuantpc,Unmanaged_Forest,2.89018,2.58356
Mexico,Tehuantpc,Grassland,0.512654,0.474223
Mexico,Tehuantpc,OtherArable,0.524825,0.448326
Mexico,Tehuantpc,OtherNotArable,0.0714091,0.0714091
Mexico,Tehuantpc,Managed_Pasture,0.129187,0.187164
Mexico,Tehuantpc,Unmanaged_Pasture,1.71566,1.46452
Mexico,Tehuantpc,Shrubland,0.486092,0.449653
USA,TennR,Cropland,0.836265398,1.063193308
USA,TennR,Managed_Forest,1.25752,1.72799
USA,TennR,Unmanaged_Forest,4.18806,3.8568
USA,TennR,Grassland,0.232427,0.220728
USA,TennR,OtherArable,1.10496,1.00263
USA,TennR,OtherNotArable,0.201597,0.201597
USA,TennR,Managed_Pasture,0.0246131,0.0333214
USA,TennR,Unmanaged_Pasture,2.6479,2.38708
USA,TexasCst,Cropland,3.353587324,4.132264115
USA,TexasCst,Managed_Forest,1.17951,1.68823
USA,TexasCst,Unmanaged_Forest,3.9284417,3.7692917
USA,TexasCst,Grassland,8.117176,8.031086
USA,TexasCst,OtherArable,4.53244,4.33884
USA,TexasCst,OtherNotArable,0.857207,0.857207
USA,TexasCst,Managed_Pasture,0.213183,0.306939
USA,TexasCst,Unmanaged_Pasture,22.935404,21.995604
USA,TexasCst,Shrubland,0.24097876,0.23842276
Southeast Asia,ThaiGulf,Cropland,1.587058047,1.798419482
Southeast Asia,ThaiGulf,Managed_Forest,0.251292584,0.3341453
Southeast Asia,ThaiGulf,Unmanaged_Forest,2.62910595,2.39806675
Southeast Asia,ThaiGulf,Grassland,0.3225149,0.29919528
Southeast Asia,ThaiGulf,OtherArable,0.20449803,0.174551961
Southeast Asia,ThaiGulf,OtherNotArable,0.030452999,0.030452999
Southeast Asia,ThaiGulf,Managed_Pasture,0.0243078,0.02980436
Southeast Asia,ThaiGulf,Unmanaged_Pasture,0.09499276,0.08200338
Southeast Asia,ThaiGulf,Shrubland,0.03310254,0.03068964
EU-15,TiberR,Cropland,0.534533629,0.618362196
EU-15,TiberR,Managed_Forest,0.166829,0.208702
EU-15,TiberR,Unmanaged_Forest,0.16299912,0.13689212
EU-15,TiberR,Grassland,0.20857406,0.18864606
EU-15,TiberR,OtherArable,0.0509963,0.0425112
EU-15,TiberR,OtherNotArable,0.0797475,0.0797475
EU-15,TiberR,Managed_Pasture,0,0
EU-15,TiberR,Unmanaged_Pasture,0.19212775,0.16173775
EU-15,TiberR,Shrubland,0.42693738,0.38614638
China,Tibet,Grassland,0.95729061,0.95638566
China,Tibet,OtherNotArable,3.659191,3.659191
China,Tibet,Managed_Pasture,1.48392,1.52787
China,Tibet,Unmanaged_Pasture,33.134485,33.091443
Europe_Non_EU,TigrEuphR,Cropland,4.340450776,5.123151868
Europe_Non_EU,TigrEuphR,Managed_Forest,0.0390166,0.0459152
Europe_Non_EU,TigrEuphR,Unmanaged_Forest,0.0678622,0.0614948
Europe_Non_EU,TigrEuphR,Grassland,5.41779,5.16538
Europe_Non_EU,TigrEuphR,OtherArable,1.53426,1.27469
Europe_Non_EU,TigrEuphR,OtherNotArable,0.131273,0.131273
Europe_Non_EU,TigrEuphR,Managed_Pasture,0.635642,0.799783
Europe_Non_EU,TigrEuphR,Unmanaged_Pasture,3.90275,3.53621
Europe_Non_EU,TigrEuphR,Shrubland,1.477684,1.40884
Middle East,TigrEuphR,Cropland,8.54935645,10.97301305
Middle East,TigrEuphR,Managed_Forest,0.114868,0.116889
Middle East,TigrEuphR,Unmanaged_Forest,0.0991393,0.0725872
Middle East,TigrEuphR,Grassland,3.95976,3.82222
Middle East,TigrEuphR,OtherArable,2.53388,2.25634
Middle East,TigrEuphR,OtherNotArable,20.17934503,20.17934503
Middle East,TigrEuphR,Managed_Pasture,0.25842,0.509228
Middle East,TigrEuphR,Unmanaged_Pasture,19.66937,18.13007
Middle East,TigrEuphR,Shrubland,20.02738,19.33178
Brazil,TocantinsR,Cropland,6.675334695,7.691149546
Brazil,TocantinsR,Managed_Forest,0.755307922,1.100522017
Brazil,TocantinsR,Unmanaged_Forest,16.8901414,16.5284764
Brazil,TocantinsR,Grassland,26.06154504,25.68085504
Brazil,TocantinsR,OtherArable,2.19164243,2.06793364
Brazil,TocantinsR,OtherNotArable,0.13938,0.13938
Brazil,TocantinsR,Managed_Pasture,1.8280444,2.6300359
Brazil,TocantinsR,Unmanaged_Pasture,35.5231214,34.2387084
Brazil,TocantinsR,Shrubland,0.8544684,0.8419784
Central Asia,UralR,Cropland,0.9355497,1.125762573
Central Asia,UralR,Grassland,1.097436,1.10012
Central Asia,UralR,OtherArable,0.338905,0.323332
Central Asia,UralR,OtherNotArable,0.027085,0.027085
Central Asia,UralR,Managed_Pasture,0.148705,0.234794
Central Asia,UralR,Unmanaged_Pasture,7.20581,6.94228
Central Asia,UralR,Shrubland,0.048464,0.0485825
Russia,UralR,Cropland,3.198184587,3.875612651
Russia,UralR,Managed_Forest,0.0377025,0.0515873
Russia,UralR,Unmanaged_Forest,0.502593,0.475496
Russia,UralR,Grassland,1.566325,1.500781
Russia,UralR,OtherArable,2.60754,2.31634
Russia,UralR,OtherNotArable,0.03913,0.03913
Russia,UralR,Managed_Pasture,0.0641365,0.0742029
Russia,UralR,Unmanaged_Pasture,3.84627,3.53495
Russia,UralR,Shrubland,0.1486765,0.1424549
USA,UsaColoRN,Cropland,0.504077796,0.714878674
USA,UsaColoRN,Managed_Forest,1.37914,1.84596
USA,UsaColoRN,Unmanaged_Forest,4.65523,4.50601
USA,UsaColoRN,Grassland,1.891912,1.864533
USA,UsaColoRN,OtherArable,0.914737,0.827994
USA,UsaColoRN,OtherNotArable,0.041643,0.041643
USA,UsaColoRN,Managed_Pasture,0.0954597,0.129539
USA,UsaColoRN,Unmanaged_Pasture,10.39021,10.07798
USA,UsaColoRN,Shrubland,9.40692,9.27078
Mexico,UsaColoRS,Cropland,0.129633638,0.220398748
Mexico,UsaColoRS,Managed_Forest,0.00512464,0.00517101
Mexico,UsaColoRS,Unmanaged_Forest,0.0248649,0.02129385
Mexico,UsaColoRS,Grassland,0.0958557,0.0944809
Mexico,UsaColoRS,OtherArable,0.243866,0.227867
Mexico,UsaColoRS,OtherNotArable,0.012113,0.012113
Mexico,UsaColoRS,Managed_Pasture,0.288322,0.436548
Mexico,UsaColoRS,Unmanaged_Pasture,3.86703,3.66156
Mexico,UsaColoRS,Shrubland,0.879682,0.867065
USA,UsaColoRS,Cropland,0.761061618,0.973663147
USA,UsaColoRS,Managed_Forest,0.609821,0.85609
USA,UsaColoRS,Unmanaged_Forest,2.04105,1.97574
USA,UsaColoRS,Grassland,2.150129,2.132889
USA,UsaColoRS,OtherArable,0.880502,0.830391
USA,UsaColoRS,OtherNotArable,0.323208,0.323208
USA,UsaColoRS,Managed_Pasture,0.124973,0.181073
USA,UsaColoRS,Unmanaged_Pasture,13.47857,13.22158
USA,UsaColoRS,Shrubland,15.62853,15.50321
USA,UsaCstE,Cropland,3.482517926,4.171032237
USA,UsaCstE,Managed_Forest,3.10875,4.15581
USA,UsaCstE,Unmanaged_Forest,10.3534,9.2756
USA,UsaCstE,Grassland,1.82773,1.6886
USA,UsaCstE,OtherArable,0.647176,0.549121
USA,UsaCstE,OtherNotArable,2.07462,2.07462
USA,UsaCstE,Managed_Pasture,0.0303643,0.0395994
USA,UsaCstE,Unmanaged_Pasture,3.26662,2.83682
Canada,UsaCstNE,Cropland,0.14912416,0.35745923
Canada,UsaCstNE,Managed_Forest,0.238172,0.324262
Canada,UsaCstNE,Unmanaged_Forest,3.392057,3.122007
Canada,UsaCstNE,Grassland,0.1702364,0.1602534
Canada,UsaCstNE,OtherArable,0.0989139,0.0860191
Canada,UsaCstNE,OtherNotArable,0.004918,0.004918
Canada,UsaCstNE,Managed_Pasture,0.00424864,0.00699304
Canada,UsaCstNE,Unmanaged_Pasture,0.03588162,0.03163662
USA,UsaCstNE,Cropland,0.279475673,0.365053632
USA,UsaCstNE,Managed_Forest,2.58589,3.49828
USA,UsaCstNE,Unmanaged_Forest,8.6121,7.80801
USA,UsaCstNE,Grassland,1.58539,1.48226
USA,UsaCstNE,OtherArable,0.220718,0.192365
USA,UsaCstNE,OtherNotArable,0.610803,0.610803
USA,UsaCstNE,Managed_Pasture,0.00564491,0.00757918
USA,UsaCstNE,Unmanaged_Pasture,0.607285,0.542957
USA,UsaCstSE,Cropland,6.151512517,7.225885539
USA,UsaCstSE,Managed_Forest,8.93825,12.1677
USA,UsaCstSE,Unmanaged_Forest,29.7681,27.1578
USA,UsaCstSE,Grassland,10.5201,9.89735
USA,UsaCstSE,OtherArable,4.249,3.8097
USA,UsaCstSE,OtherNotArable,1.93181,1.93181
USA,UsaCstSE,Managed_Pasture,0.0605318,0.0818026
USA,UsaCstSE,Unmanaged_Pasture,6.51206,5.86017
USA,UsaCstSE,Shrubland,0.014313,0.0134658
Canada,UsaPacNW,Cropland,0.052646712,0.126067688
Canada,UsaPacNW,Managed_Forest,0.567946,0.800513
Canada,UsaPacNW,Unmanaged_Forest,8.10539,7.83805
Canada,UsaPacNW,Grassland,1.042127,1.01748
Canada,UsaPacNW,OtherArable,0.17252,0.157512
Canada,UsaPacNW,OtherNotArable,0.812105,0.812105
Canada,UsaPacNW,Managed_Pasture,0.00606486,0.0102751
Canada,UsaPacNW,Unmanaged_Pasture,0.0514406,0.048242
USA,UsaPacNW,Cropland,3.927826763,4.683799552
USA,UsaPacNW,Managed_Forest,7.01315,9.3782
USA,UsaPacNW,Unmanaged_Forest,23.5601,22.2374
USA,UsaPacNW,Grassland,5.33904,5.16044
USA,UsaPacNW,OtherArable,2.43207,2.16049
USA,UsaPacNW,OtherNotArable,0.550197,0.550197
USA,UsaPacNW,Managed_Pasture,0.158852,0.211134
USA,UsaPacNW,Unmanaged_Pasture,17.24885,16.17748
USA,UsaPacNW,Shrubland,9.83821,9.5091
Southeast Asia,VietnamCst,Cropland,5.24755173,6.102547723
Southeast Asia,VietnamCst,Managed_Forest,0.83467918,1.11928131
Southeast Asia,VietnamCst,Unmanaged_Forest,8.68966627,7.82129997
Southeast Asia,VietnamCst,Grassland,2.4366573,2.2315788
Southeast Asia,VietnamCst,OtherArable,0.1341214,0.11300074
Southeast Asia,VietnamCst,OtherNotArable,0.11851099,0.11851099
Southeast Asia,VietnamCst,Managed_Pasture,0.07788574,0.09612035
Southeast Asia,VietnamCst,Unmanaged_Pasture,0.30240679,0.25462845
Southeast Asia,VietnamCst,Shrubland,0.184571982,0.169088438
Central Asia,VolgaR,Cropland,0.026796861,0.035714102
Central Asia,VolgaR,Managed_Forest,1.98E-04,2.85E-04
Central Asia,VolgaR,Unmanaged_Forest,6.50E-04,6.30E-04
Central Asia,VolgaR,Grassland,0.03152087,0.03171477
Central Asia,VolgaR,OtherArable,0.0301744,0.0289686
Central Asia,VolgaR,OtherNotArable,2.09E-04,2.09E-04
Central Asia,VolgaR,Managed_Pasture,0.0165688,0.0267039
Central Asia,VolgaR,Unmanaged_Pasture,0.801479,0.782928
Central Asia,VolgaR,Shrubland,0.0720031,0.0724459
Russia,VolgaR,Cropland,17.91860816,24.4572046
Russia,VolgaR,Managed_Forest,4.46027,6.19457
Russia,VolgaR,Unmanaged_Forest,59.27349,55.66109
Russia,VolgaR,Grassland,22.09618,21.10488
Russia,VolgaR,OtherArable,19.7228,17.784
Russia,VolgaR,OtherNotArable,1.377146,1.377146
Russia,VolgaR,Managed_Pasture,0.376208,0.4525
Russia,VolgaR,Unmanaged_Pasture,22.45258,20.67008
Russia,VolgaR,Shrubland,0.5394507,0.5152487
Africa_Western,VoltaR,Cropland,9.60060308,14.44886717
Africa_Western,VoltaR,Managed_Forest,0.286717,0.358425
Africa_Western,VoltaR,Unmanaged_Forest,2.47964,2.11498
Africa_Western,VoltaR,Grassland,14.39572,12.68032
Africa_Western,VoltaR,OtherArable,1.8918,1.37223
Africa_Western,VoltaR,OtherNotArable,0.293266,0.293266
Africa_Western,VoltaR,Managed_Pasture,0.155474,0.492628
Africa_Western,VoltaR,Unmanaged_Pasture,11.65973,9.00257
Africa_Western,VoltaR,Shrubland,0.002586,0.00227785
EU-12,WislaR,Cropland,5.03574435,5.897385858
EU-12,WislaR,Managed_Forest,2.57403,3.13252
EU-12,WislaR,Unmanaged_Forest,2.99043,2.43894
EU-12,WislaR,Grassland,3.83058,3.36589
EU-12,WislaR,OtherArable,0.285483,0.229961
EU-12,WislaR,OtherNotArable,0.374623,0.374623
EU-12,WislaR,Managed_Pasture,0.05124,0.0650241
EU-12,WislaR,Unmanaged_Pasture,1.7878,1.42559
Europe_Eastern,WislaR,Cropland,0.930758706,1.015741846
Europe_Eastern,WislaR,Managed_Forest,0.172441,0.222724
Europe_Eastern,WislaR,Unmanaged_Forest,0.558073,0.483066
Europe_Eastern,WislaR,Grassland,0.103647,0.0929987
Europe_Eastern,WislaR,OtherArable,0.0745138,0.0625084
Europe_Eastern,WislaR,OtherNotArable,0.160258,0.160258
Europe_Eastern,WislaR,Managed_Pasture,0.0204715,0.0288918
Europe_Eastern,WislaR,Unmanaged_Pasture,0.249945,0.203918
China,XunJiang,Cropland,5.950712523,6.637977095
China,XunJiang,Managed_Forest,8.98346,11.2396
China,XunJiang,Unmanaged_Forest,7.09047,5.94525
China,XunJiang,Grassland,8.32306,7.64911
China,XunJiang,OtherArable,0,0
China,XunJiang,OtherNotArable,0.43146,0.43146
China,XunJiang,Managed_Pasture,0.356179,0.407476
China,XunJiang,Unmanaged_Pasture,6.92525,5.91204
China,XunJiang,Shrubland,2.00445,1.84214
Southeast Asia,XunJiang,Cropland,0.265421229,0.314107118
Southeast Asia,XunJiang,Managed_Forest,0.0250254,0.0343435
Southeast Asia,XunJiang,Unmanaged_Forest,0.2606456,0.2406186
Southeast Asia,XunJiang,Grassland,0.5874592,0.5526852
Southeast Asia,XunJiang,OtherArable,0.00682823,0.00590247
Southeast Asia,XunJiang,OtherNotArable,0.003554,0.003554
Southeast Asia,XunJiang,Managed_Pasture,0.00248466,0.00319844
Southeast Asia,XunJiang,Unmanaged_Pasture,0.00964938,0.00849028
Southeast Asia,XunJiang,Shrubland,0.0309497,0.0291177
China,Yangtze,Cropland,41.47740383,43.82881369
China,Yangtze,Managed_Forest,29.126,36.8143
China,Yangtze,Unmanaged_Forest,23.09917,19.97377
China,Yangtze,Grassland,31.42934,29.78304
China,Yangtze,OtherArable,0,0
China,Yangtze,OtherNotArable,9.533201,9.533201
China,Yangtze,Managed_Pasture,2.60166,3.07273
China,Yangtze,Unmanaged_Pasture,50.84398,45.50738
China,Yangtze,Shrubland,7.683782,7.281312
Central Asia,YeniseiR,Cropland,0.199471856,0.221144019
Central Asia,YeniseiR,Managed_Forest,0.102475,0.135134
Central Asia,YeniseiR,Unmanaged_Forest,0.3435295,0.3381205
Central Asia,YeniseiR,Grassland,8.67248,8.63283
Central Asia,YeniseiR,OtherArable,0.0274937,0.025539
Central Asia,YeniseiR,OtherNotArable,0.601571,0.601571
Central Asia,YeniseiR,Managed_Pasture,0.373519,0.571687
Central Asia,YeniseiR,Unmanaged_Pasture,18.33546,18.14639
Central Asia,YeniseiR,Shrubland,3.591266,3.574849
Russia,YeniseiR,Cropland,1.694541007,2.579712778
Russia,YeniseiR,Managed_Forest,4.66271,6.23451
Russia,YeniseiR,Unmanaged_Forest,62.94482,61.90606
Russia,YeniseiR,Grassland,77.265,76.5311
Russia,YeniseiR,OtherArable,2.38129,2.13243
Russia,YeniseiR,OtherNotArable,32.603562,32.603562
Russia,YeniseiR,Managed_Pasture,0.10161,0.120446
Russia,YeniseiR,Unmanaged_Pasture,6.153201,6.052068
Russia,YeniseiR,Shrubland,37.1794,36.82625
Central America and Caribbean,YucatanP,Cropland,0.675166714,0.973184462
Central America and Caribbean,YucatanP,Managed_Forest,0.752128,0.986027
Central America and Caribbean,YucatanP,Unmanaged_Forest,3.1889,2.80172
Central America and Caribbean,YucatanP,Grassland,0.380599,0.347737
Central America and Caribbean,YucatanP,OtherArable,0.319071,0.273434
Central America and Caribbean,YucatanP,OtherNotArable,0.0449748,0.0449748
Central America and Caribbean,YucatanP,Managed_Pasture,0.0339162,0.049194
Central America and Caribbean,YucatanP,Unmanaged_Pasture,0.515864,0.437002
Central America and Caribbean,YucatanP,Shrubland,0.0308243,0.0281628
Mexico,YucatanP,Cropland,0.321708897,0.601705662
Mexico,YucatanP,Managed_Forest,1.82417,2.47945
Mexico,YucatanP,Unmanaged_Forest,7.89432,7.19106
Mexico,YucatanP,Grassland,0.633963,0.594985
Mexico,YucatanP,OtherArable,1.10716,1.00672
Mexico,YucatanP,OtherNotArable,0.05259711,0.05259711
Mexico,YucatanP,Managed_Pasture,0.0667968,0.100478
Mexico,YucatanP,Unmanaged_Pasture,0.887088,0.786214
Mexico,YucatanP,Shrubland,0.413079,0.387681
Africa_Southern,ZambeziR,Cropland,9.055700672,12.54683302
Africa_Southern,ZambeziR,Managed_Forest,4.09539,5.70429
Africa_Southern,ZambeziR,Unmanaged_Forest,13.17614969,12.37793316
Africa_Southern,ZambeziR,Grassland,59.08359951,57.42768966
Africa_Southern,ZambeziR,OtherArable,3.53107314,3.114772202
Africa_Southern,ZambeziR,OtherNotArable,0.439907,0.439907
Africa_Southern,ZambeziR,Managed_Pasture,0.341730499,0.89109477
Africa_Southern,ZambeziR,Unmanaged_Pasture,44.5504952,41.77145951
